25000,1,Mystery
25000,1,Thriller
0,0,Adventure
0,0,Horror
0,0,Mystery
0,1,Comedy
0,1,Sport
39000,7,Comedy
3000,2,Action
3000,2,Crime
3000,2,Drama
3000,2,Mystery
3000,2,Thriller
15000,0,Action
15000,0,Thriller
669,1,Action
669,1,Comedy
669,1,Crime
669,1,Thriller
0,0,Comedy
0,0,Fantasy
0,0,Horror
47000,1,Crime
47000,1,Drama
0,2,Action
0,2,Thriller
0,1,Action
0,1,Horror
0,1,Sci-Fi
0,1,Thriller
0,1,Comedy
0,1,Drama
0,1,Romance
1000,3,Crime
1000,3,Drama
1000,3,Romance
1000,3,Thriller
812,1,Action
812,1,Adventure
812,1,Thriller
0,1,Action
0,1,Adventure
0,1,Family
0,1,Fantasy
0,0,Adventure
0,0,Drama
0,0,Thriller
718,1,Comedy
718,1,Drama
718,1,Romance
0,0,Action
0,0,Crime
0,0,Thriller
0,0,Drama
0,0,Romance
0,0,Sport
361,1,Crime
361,1,Drama
361,1,Mystery
877,1,Comedy
877,1,Crime
877,1,Drama
877,1,Thriller
0,0,Comedy
0,0,Family
16000,0,Drama
16000,0,Fantasy
0,0,Crime
0,0,Mystery
0,0,Thriller
0,0,Action
0,0,Crime
0,0,Thriller
3000,0,Crime
3000,0,Drama
3000,0,Thriller
0,1,Comedy
0,1,Drama
0,1,Romance
43000,3,Action
43000,3,Adventure
43000,3,Romance
43000,3,Sci-Fi
43000,3,Thriller
0,0,Action
0,0,Crime
0,0,Drama
0,0,Mystery
0,0,Thriller
705,1,Action
705,1,Crime
705,1,Drama
705,1,Mystery
705,1,Thriller
0,0,Action
0,0,Crime
0,0,Drama
0,0,Mystery
0,0,Thriller
0,0,Action
0,0,Adventure
0,0,Sci-Fi
0,0,Thriller
915,2,Drama
915,2,Mystery
915,2,Thriller
0,1,Action
0,1,Adventure
0,1,Animation
0,1,Comedy
0,1,Drama
0,1,Famil
0,8,Adventure
0,8,Comedy
0,8,Drama
10000,1,Action
10000,1,Biography
10000,1,Drama
10000,1,History
10000,1,War
0,0,Crime
0,0,Drama
0,0,Thriller
779,5,Action
779,5,Comedy
15000,2,Action
15000,2,Crime
15000,2,Drama
15000,2,Thriller
0,1,Crime
0,1,Mystery
0,1,Thriller
0,3,Action
0,3,Adventure
0,3,Crime
0,3,Thriller
0,0,Adventure
0,0,Biography
0,0,Drama
0,0,History
0,0,War
18000,3,Adventure
18000,3,Comedy
18000,3,Fantasy
0,0,Drama
0,0,Mystery
0,0,Thriller
697,2,Crime
697,2,Drama
697,2,Thriller
0,1,Adventure
0,1,Comedy
0,1,Crime
0,1,Drama
0,1,Family
943,1,Drama
943,1,Romance
9000,2,Biography
9000,2,Drama
9000,2,Thriller
0,3,Action
0,3,Drama
0,3,Sci-Fi
0,0,Action
0,0,Biography
0,0,Crime
0,0,Drama
0,0,Thriller
422,0,Crime
422,0,Drama
422,0,Thriller
0,1,Action
0,1,Sci-Fi
0,1,Thriller
14000,7,Drama
14000,7,Fantasy
14000,7,Romance
0,2,Comedy
0,2,Crime
0,2,Drama
0,2,Thriller
28000,4,Comedy
288,5,Comedy
288,5,Crime
255,0,Comedy
255,0,Sci-Fi
15000,1,Action
15000,1,Fantasy
15000,1,Thriller
0,2,Action
0,2,Crime
0,2,Drama
0,2,Mystery
0,2,Thriller
0,1,Action
0,1,Sci-Fi
0,1,Thriller
31000,8,Drama
31000,8,Romance
31000,8,Sci-Fi
2000,5,Action
2000,5,Adventure
2000,5,Comedy
2000,5,Crime
2000,5,Music
2000,5,Mystery
21000,2,Comedy
21000,2,Drama
21000,2,Music
0,0,Crime
0,0,Drama
0,0,Thriller
0,5,Action
0,5,Adventure
0,5,Fantasy
36000,1,Drama
36000,1,Romance
67000,0,Action
67000,0,Crime
67000,0,Drama
67000,0,Sci-Fi
67000,0,Thriller
0,2,Crime
0,2,Drama
0,2,Mystery
0,2,Thriller
0,0,Crime
0,0,Drama
0,0,Thriller
352,0,Horror
352,0,Thriller
3000,1,Action
3000,1,Adventure
3000,1,Comedy
3000,1,Drama
3000,1,War
18000,3,Crime
18000,3,Drama
18000,3,Thriller
0,8,Adventure
0,8,Comedy
0,1,Drama
0,1,Mystery
0,1,Sci-Fi
0,1,Comedy
0,1,Fantasy
0,1,Romance
0,2,Comedy
0,2,Fantasy
0,2,Romance
828,1,Crime
828,1,Drama
828,1,Music
0,1,Adventure
0,1,Crime
0,1,Drama
0,1,Western
38000,0,Action
38000,0,Thriller
0,1,Crime
0,1,Drama
0,1,Romance
0,1,Thriller
0,1,Comedy
0,1,Drama
0,1,Thriller
522,0,Drama
522,0,Romance
522,0,War
2000,1,Action
2000,1,Comedy
2000,1,Crime
2000,1,Music
2000,1,Romance
2000,1,Thriller
0,0,Crime
0,0,Romance
0,0,Thriller
0,1,Biography
0,1,Comedy
0,1,Drama
0,1,Action
0,1,Adventure
0,1,Drama
0,0,Drama
0,0,Mystery
0,0,Sci-Fi
261,3,Adventure
261,3,Animation
261,3,Comedy
261,3,Family
261,3,Fantasy
616,1,Drama
616,1,Horror
616,1,Romance
616,1,Thriller
0,1,Comedy
0,1,Romance
881,4,Comedy
881,4,Romance
0,0,Drama
0,0,Mystery
0,0,Thriller
3000,2,Action
3000,2,Adventure
3000,2,Drama
3000,2,Sci-Fi
3000,2,Thriller
0,1,Action
0,1,Drama
0,1,Fantasy
0,1,Thriller
0,1,Western
975,1,Action
975,1,Drama
975,1,Mystery
975,1,Thriller
975,1,War
0,1,Comedy
0,1,Fantasy
0,1,Romance
0,1,Biography
0,1,Crime
0,1,Drama
0,1,Thriller
115,1,Drama
115,1,History
115,1,War
0,2,Comedy
0,2,Family
0,2,Fantasy
63000,0,Action
63000,0,Crime
63000,0,Thriller
0,7,Comedy
0,1,Action
0,1,Comedy
0,1,Crime
0,1,Romance
0,0,Action
0,0,Adventure
0,0,Family
0,0,Fantasy
0,0,Sci-Fi
1000,2,Comedy
1000,2,Family
1000,2,Romance
0,0,Crime
0,0,Drama
0,0,Mystery
0,0,Thriller
1000,3,Crime
1000,3,Drama
1000,3,Mystery
1000,3,Thriller
22000,1,Adventure
22000,1,Comedy
22000,1,Drama
0,1,Action
0,1,Thriller
0,0,Comedy
0,0,Romance
86000,2,Crime
86000,2,Drama
86000,2,Mystery
86000,2,Thriller
0,2,Crime
0,2,Drama
0,2,Thriller
19000,3,Adventure
19000,3,Comedy
19000,3,Sci-Fi
0,7,Comedy
26000,3,Adventure
26000,3,Comedy
26000,3,Family
26000,3,Musical
0,1,Action
0,1,Horror
0,0,Drama
0,0,Sport
0,0,Drama
0,0,Thriller
0,0,Action
0,0,Adventure
0,0,Horror
0,0,Thriller
0,5,Comedy
0,5,Drama
0,5,Music
0,5,Romance
52000,9,Comedy
52000,9,Drama
52000,9,Romance
0,0,Adventure
0,0,Animation
0,0,Comedy
0,0,Family
0,0,Fantasy
0,1,Horror
0,1,Mystery
0,1,Thriller
0,2,Action
0,2,Crime
0,2,Drama
0,2,Romance
0,2,Thriller
1000,0,Comedy
1000,0,Drama
1000,0,Romance
1000,0,Sport
0,0,Comedy
0,0,Family
743,1,Comedy
743,1,Family
743,1,Romance
743,1,Sport
10000,0,Adventure
10000,0,Comedy
10000,0,Sci-Fi
531,1,Comedy
531,1,Family
531,1,Fantasy
531,1,Romance
0,1,Action
0,1,Horror
0,1,Sci-Fi
0,1,Thriller
12000,0,Comedy
12000,0,Romance
0,1,Adventure
0,1,Comedy
0,1,Drama
0,1,Action
0,1,Adventure
0,1,Crime
0,1,Thriller
0,1,Drama
0,1,Family
0,1,Fantasy
28000,4,Crime
28000,4,Drama
28000,4,Thriller
2000,1,Action
2000,1,Crime
2000,1,Thriller
2000,1,Action
2000,1,Adventure
2000,1,Comedy
593,1,Adventure
593,1,Animation
593,1,Comedy
593,1,Family
593,1,Fantasy
11000,3,Action
11000,3,Adventure
11000,3,Sci-Fi
14000,0,Drama
14000,0,Fantasy
14000,0,Musical
14000,0,Romance
0,0,Drama
0,0,Romance
0,2,Action
0,2,Crime
0,2,Drama
0,2,Thriller
0,0,Action
0,0,Adventure
0,0,Sci-Fi
0,0,Thriller
451,1,Action
451,1,Comedy
451,1,Crime
451,1,Drama
451,1,Thriller
0,0,Comedy
0,0,Romance
0,0,Sci-Fi
916,3,Adventure
916,3,Comedy
916,3,Family
916,3,Fantasy
916,3,Sci-Fi
0,0,Crime
0,0,Drama
0,0,Mystery
0,0,Thriller
0,3,Comedy
0,3,Musical
46000,0,Action
46000,0,Sci-Fi
0,0,Action
0,0,Adventure
0,0,Comedy
0,0,Fantasy
652,2,Drama
652,2,Romance
652,2,Western
915,0,Biography
915,0,Drama
915,0,History
15000,2,Mystery
15000,2,Thriller
0,0,Action
0,0,Adventure
0,0,Horror
0,0,Sci-Fi
0,0,Action
0,0,Crime
0,0,Drama
0,0,Thriller
0,0,War
0,2,Drama
0,2,Romance
0,1,Action
0,1,Crime
0,1,Thriller
892,2,Comedy
892,2,Crime
892,2,Thriller
0,0,Drama
0,0,Romance
17000,9,Drama
17000,9,Fantasy
17000,9,Horror
17000,9,Mystery
68,2,Action
68,2,Thriller
17000,1,Action
17000,1,Adventure
17000,1,Comedy
17000,1,Crime
0,0,Action
0,0,Animation
0,0,Comedy
0,0,Family
0,0,Fantasy
89000,1,Biography
89000,1,Drama
89000,1,History
89000,1,Thriller
0,1,Action
0,1,Adventure
0,1,Crime
0,1,Drama
0,1,Mystery
0,1,Thriller
0,1,Action
0,1,Comedy
0,1,Romance
0,3,Crime
0,3,Drama
0,3,Thriller
0,0,Action
0,0,Adventure
0,0,Thriller
0,0,War
353,1,Drama
353,1,Thriller
0,0,Animation
0,0,Family
0,0,Fantasy
0,0,Musical
1000,0,Adventure
1000,0,Drama
1000,0,Western
0,1,Action
0,1,Adventure
0,1,Fantasy
0,1,Sci-Fi
0,1,Thriller
11000,2,Drama
11000,2,Horror
11000,2,Sci-Fi
11000,2,Thriller
0,1,Drama
0,1,Comedy
0,1,Drama
0,1,Action
0,1,Crime
0,1,Drama
0,1,Thriller
0,3,Comedy
0,3,Romance
0,0,Drama
0,0,Mystery
0,0,Thriller
0,1,Drama
0,1,Fantasy
0,1,Romance
16000,0,Action
16000,0,Crime
16000,0,Thriller
39000,2,Action
39000,2,Comedy
39000,2,Crime
11000,1,Comedy
11000,1,Drama
11000,1,Romance
0,0,Adventure
0,0,Animation
0,0,Comedy
0,0,Drama
0,0,Family
0,1,Comedy
0,1,Romance
0,1,Comedy
0,1,Drama
0,1,Romance
24000,7,Action
24000,7,Comedy
24000,7,Crime
0,2,Biography
0,2,Drama
0,2,History
0,2,Romance
17000,2,Action
17000,2,Comedy
17000,2,Sport
893,1,Crime
893,1,Drama
893,1,Mystery
893,1,Thriller
0,0,Comedy
0,0,Drama
0,0,Romance
0,0,Drama
0,0,Horror
0,0,Mystery
0,0,Thriller
0,1,Comedy
0,0,Action
0,0,Adventure
0,0,Thriller
20000,2,Fantasy
20000,2,Horror
20000,2,Mystery
20000,2,Thriller
748,1,Action
748,1,Crime
748,1,Drama
748,1,Thriller
0,0,Adventure
0,0,Comedy
0,0,Family
0,0,Fantasy
0,0,Sci-Fi
10000,2,Crime
10000,2,Drama
10000,2,Thriller
0,4,Action
0,4,Adventure
0,4,History
19000,1,Action
19000,1,Comedy
19000,1,Crime
19000,1,Romance
19000,1,Thriller
50000,4,Comedy
0,1,Action
0,1,Fantasy
0,1,Western
455,1,Comedy
455,1,War
0,4,Action
0,4,Comedy
0,4,Crime
0,0,Drama
0,0,Music
161,0,Adventure
161,0,Animation
161,0,Comedy
161,0,Family
0,1,Action
0,1,Adventure
0,1,Romance
505,1,Action
505,1,Comedy
505,1,Fantasy
14000,0,Drama
14000,0,Mystery
14000,0,Thriller
11000,6,Action
11000,6,Crime
11000,6,Thriller
11000,0,Comedy
0,0,Action
0,0,Drama
0,0,Family
0,0,Sport
63000,5,Crime
63000,5,Drama
10000,1,Comedy
10000,1,Drama
10000,1,Romance
0,0,Crime
0,0,Mystery
0,0,Thriller
12000,0,Adventure
12000,0,Comedy
12000,0,Sci-Fi
83000,0,Action
83000,0,Sci-Fi
83000,0,Thriller
101000,0,Drama
101000,0,Romance
681,3,Action
681,3,Adventure
681,3,Comedy
681,3,Family
681,3,Sci-Fi
0,3,Crime
0,3,Drama
0,3,Thriller
0,15,Comedy
0,15,Family
58000,0,Action
58000,0,Biography
58000,0,Drama
58000,0,Thriller
58000,0,War
0,3,Comedy
0,3,Drama
0,3,Sport
40000,0,Horror
40000,0,Mystery
40000,0,Thriller
74000,0,Biography
74000,0,Drama
12000,7,Comedy
12000,7,Drama
12000,7,Romance
1000,8,Comedy
0,4,Horror
0,4,Mystery
0,0,Adventure
0,0,Comedy
0,0,Sci-Fi
0,0,Western
14000,2,Comedy
14000,2,Crime
14000,0,Fantasy
14000,0,Horror
14000,0,Romance
13000,2,Biography
13000,2,Drama
13000,2,Romance
28000,0,Biography
28000,0,Drama
28000,0,Sport
0,1,Crime
0,1,Drama
0,1,Thriller
55000,1,Comedy
11000,1,Adventure
11000,1,Drama
11000,1,Family
54000,2,Comedy
54000,2,Drama
0,0,Action
0,0,Comedy
0,1,Action
0,1,Adventure
0,1,Drama
0,1,Romance
0,1,War
0,0,Biography
0,0,Drama
0,0,Music
13000,1,Crime
13000,1,Thriller
0,4,Crime
0,4,Drama
0,4,Mystery
0,4,Thriller
0,2,Comedy
0,2,Romance
0,2,Comedy
0,2,Drama
0,2,Fantasy
0,2,Romance
0,1,Drama
0,1,History
0,1,Thriller
663,0,Comedy
663,0,Crime
2000,0,Adventure
2000,0,Comedy
2000,0,Crime
2000,0,Romance
35000,0,Biography
35000,0,Drama
35000,0,Sport
35000,0,War
0,1,Comedy
0,1,Drama
0,1,Family
0,1,Fantasy
0,1,Romance
16000,2,Comedy
16000,2,Romance
0,0,Horror
55000,0,Drama
55000,0,History
55000,0,Thriller
0,2,Action
0,2,Drama
0,2,Thriller
0,2,War
12000,2,Comedy
12000,2,Music
0,2,Comedy
0,2,Drama
0,2,Romance
0,0,Action
0,0,Adventure
0,0,Comedy
0,0,Family
0,0,Sci-Fi
0,0,Action
0,0,Horror
0,1,Action
0,1,Adventure
0,1,Drama
0,1,Romance
0,1,Thriller
25000,1,Crime
25000,1,Drama
25000,1,Thriller
29000,3,Action
29000,3,Mystery
29000,3,Thriller
49000,1,Drama
49000,1,Mystery
49000,1,Sci-Fi
49000,1,Thriller
12000,7,Comedy
12000,7,Crime
0,2,Adventure
0,2,Animation
0,2,Comedy
0,2,Family
0,2,Sci-Fi
14000,0,Action
14000,0,Adventure
14000,0,Drama
14000,0,Thriller
0,1,Action
0,1,Adventure
0,1,Thriller
17000,0,Action
17000,0,Adventure
17000,0,Sci-Fi
17000,0,Thriller
263,3,Comedy
263,3,Crime
263,3,Romance
0,1,Mystery
0,1,Thriller
0,0,Drama
0,0,Fantasy
0,0,Romance
0,0,Horror
0,0,Mystery
0,0,Thriller
11000,0,Comedy
11000,0,Drama
11000,0,Family
11000,0,Fantasy
3000,2,Comedy
3000,2,Romance
16000,1,Biography
16000,1,Drama
16000,1,Music
16000,1,Musical
0,1,Crime
0,1,Drama
0,1,Thriller
0,1,Horror
0,1,Mystery
0,1,Thriller
0,2,Drama
0,2,History
694,2,Adventure
694,2,Drama
694,2,Romance
0,0,Action
0,0,Horror
0,0,Sci-Fi
0,0,Thriller
0,1,Comedy
0,1,Family
0,2,Drama
0,2,Romance
0,4,Comedy
0,4,Music
0,4,Romance
42000,0,Adventure
42000,0,Comedy
42000,0,Sci-Fi
0,1,Comedy
0,1,Drama
26000,0,Horror
26000,0,Mystery
0,1,Mystery
0,1,Thriller
0,1,Biography
0,1,Drama
0,1,Music
0,1,Musical
0,2,Comedy
390,3,Comedy
390,3,Drama
20000,0,Horror
445,1,Comedy
445,1,Crime
445,1,Romance
16000,2,Drama
0,1,Comedy
0,1,Drama
0,1,Romance
0,1,Sport
301,0,Animation
301,0,Comedy
301,0,Family
702,1,Comedy
702,1,Drama
24000,3,Comedy
24000,3,Western
0,0,Action
0,0,Adventure
0,0,Crime
0,0,Fantasy
0,0,Mystery
0,0,Thrill
39000,1,Adventure
39000,1,Drama
39000,1,Mystery
0,0,Comedy
0,0,Drama
0,0,Romance
0,0,Biography
0,0,Crime
0,0,Drama
0,0,Music
470,0,Action
470,0,Adventure
470,0,Crime
470,0,Thriller
3000,1,Drama
3000,1,Musical
3000,1,Romance
394,0,Crime
394,0,Drama
394,0,Horror
394,0,Thriller
279,2,Comedy
0,2,Horror
0,2,Sci-Fi
0,2,Thriller
299,0,Action
299,0,Adventure
299,0,Romance
0,3,Biography
0,3,Drama
0,3,History
0,3,Romance
8000,1,Drama
8000,1,Romance
0,0,Horror
0,0,Thriller
0,0,Crime
0,0,Drama
0,0,Romance
0,0,Thriller
680,1,Comedy
680,1,Drama
15000,0,Action
15000,0,Crime
15000,0,Drama
15000,0,Thriller
0,0,Adventure
0,0,Animation
0,0,Comedy
0,0,Drama
0,0,Family
0,0,Fanta
416,1,Crime
416,1,Drama
416,1,Mystery
416,1,Thriller
0,1,Drama
0,1,Romance
0,0,Action
0,0,Comedy
0,0,Crime
309,2,Drama
309,2,Thriller
0,0,Drama
0,1,Biography
0,1,Drama
0,1,History
0,1,Romance
555,3,Action
555,3,Crime
555,3,Thriller
604,1,Action
604,1,Crime
604,1,Drama
604,1,Thriller
54000,0,Drama
54000,0,Thriller
754,2,Action
754,2,Adventure
754,2,Comedy
754,2,Music
754,2,Thriller
15000,0,Adventure
15000,0,Animation
15000,0,Comedy
15000,0,Crime
15000,0,Family
835,2,Comedy
835,2,Romance
630,2,Comedy
630,2,Romance
630,2,Sci-Fi
630,2,Thriller
39000,0,Comedy
39000,0,Romance
849,1,Comedy
849,1,Crime
849,1,Family
849,1,Romance
0,4,Comedy
0,4,Drama
0,4,Romance
0,3,Biography
0,3,Drama
0,3,Romance
579,1,Drama
612,1,Crime
612,1,Horror
612,1,Thriller
0,3,Action
0,3,Adventure
0,3,Fantasy
0,3,Thriller
11000,2,Drama
11000,2,Horror
11000,2,Sci-Fi
11000,2,Thriller
0,0,Comedy
866,2,Comedy
866,2,Drama
866,2,Music
328,0,Action
328,0,Adventure
328,0,Drama
328,0,Thriller
401,0,Action
401,0,Sci-Fi
10000,0,Action
10000,0,Horror
10000,0,Mystery
10000,0,Sci-Fi
10000,0,Thriller
892,4,Drama
892,4,Mystery
892,4,Sci-Fi
892,4,Thriller
158,0,Action
158,0,Adventure
158,0,Thriller
565,3,Comedy
565,3,Fantasy
565,3,Sci-Fi
15000,0,Adventure
15000,0,Sci-Fi
15000,0,Thriller
0,8,Comedy
0,8,Drama
211,1,Adventure
211,1,Animation
211,1,Comedy
211,1,Fantasy
211,1,Romance
0,0,Action
0,0,Crime
0,0,Drama
0,0,Mystery
0,0,Thriller
823,3,Action
823,3,Adventure
823,3,Family
823,3,Thriller
0,0,Drama
0,0,Mystery
0,0,Thriller
12000,1,Comedy
12000,1,Crime
12000,1,Drama
12000,1,Thriller
0,2,Adventure
0,2,Comedy
0,2,Drama
0,2,Romance
0,2,Thriller
0,2,War
0,2,Comedy
0,2,Fantasy
0,2,Action
0,2,Drama
0,2,History
0,2,Romance
0,2,War
265,0,Drama
265,0,History
265,0,War
58000,5,Action
58000,5,Drama
58000,5,Sci-Fi
58000,5,Thriller
0,0,Adventure
0,0,Animation
0,0,Comedy
0,0,Fantasy
0,0,Music
0,0,Roma
89,10,Comedy
15000,0,Action
15000,0,Drama
15000,0,Fantasy
21000,1,Action
21000,1,Adventure
21000,1,Drama
21000,1,Fantasy
21000,1,War
13000,1,Drama
13000,1,Fantasy
13000,1,Romance
13000,1,Sci-Fi
0,1,Comedy
0,1,Romance
14000,2,Action
14000,2,Crime
14000,2,Thriller
25000,0,Animation
25000,0,Comedy
25000,0,Family
25000,0,Horror
25000,0,Sci-Fi
14000,0,Action
14000,0,Adventure
14000,0,Sci-Fi
14000,0,Thriller
177,2,Biography
177,2,Drama
177,2,Romance
177,2,Sport
0,1,Action
0,1,Comedy
0,1,Sci-Fi
12000,1,Comedy
12000,1,Sport
0,4,Action
0,4,Adventure
0,4,Drama
0,4,History
0,4,War
0,1,Comedy
0,1,Romance
9000,2,Comedy
9000,2,Romance
478,2,Comedy
478,1,Action
478,1,Adventure
478,1,Comedy
478,1,Family
478,1,Sci-Fi
0,0,Action
0,0,Adventure
0,0,Mystery
0,0,Sci-Fi
0,0,Thriller
13000,1,Action
13000,1,Biography
13000,1,Drama
33000,1,Drama
33000,1,Romance
0,4,Comedy
0,4,Family
0,4,Sci-Fi
0,0,Adventure
0,0,Animation
0,0,Family
0,0,Fantasy
0,0,Biography
0,0,Drama
0,0,Sport
0,1,Crime
0,1,Drama
0,1,Thriller
989,3,Comedy
989,3,Crime
989,3,Romance
8000,1,Action
8000,1,Comedy
8000,1,Crime
689,0,Drama
689,0,Romance
168,1,Comedy
168,1,Drama
0,1,Mystery
0,1,Thriller
352,0,Crime
352,0,Drama
352,0,Mystery
352,0,Thriller
0,0,Drama
0,0,Music
12000,0,Drama
911,4,Adventure
911,4,Drama
23000,0,Horror
23000,0,Mystery
23000,0,Sci-Fi
39000,0,Action
39000,0,Sci-Fi
39000,0,Thriller
389,1,Crime
389,1,Mystery
389,1,Thriller
474,2,Action
474,2,Adventure
474,2,Drama
474,2,Thriller
474,2,Western
0,0,Adventure
0,0,Family
0,0,Fantasy
0,0,Sci-Fi
27000,31,Drama
366,2,Adventure
366,2,Comedy
366,2,History
366,2,Romance
0,0,Biography
0,0,Drama
0,0,Sport
14000,0,Action
14000,0,Adventure
14000,0,Sci-Fi
14000,0,Thriller
70000,1,Drama
70000,1,Sport
29000,7,Crime
29000,7,Drama
29000,7,Thriller
14000,12,Comedy
14000,12,Drama
14000,12,Romance
0,0,Comedy
0,0,Drama
0,3,Adventure
0,3,Comedy
0,3,Family
0,3,Fantasy
83000,0,Action
83000,0,Biography
83000,0,Drama
83000,0,Sport
13000,1,Drama
0,2,Action
0,2,Comedy
0,2,Crime
15000,4,Comedy
15000,4,Romance
0,5,Drama
0,5,Family
19000,1,Drama
19000,1,Fantasy
19000,1,Romance
0,1,Crime
0,1,Drama
0,1,Thriller
0,1,Action
0,1,Comedy
0,1,Crime
0,1,Thriller
35000,4,Comedy
35000,4,Crime
240,0,Action
240,0,Adventure
240,0,Sci-Fi
0,0,Action
0,0,Crime
0,0,Drama
0,0,Mystery
0,0,Thriller
0,3,Action
0,3,Adventure
0,3,Thriller
12000,8,Comedy
12000,8,Sci-Fi
0,0,Drama
0,0,Family
852,0,Action
852,0,Adventure
852,0,Crime
852,0,Drama
852,0,Family
852,0,Fantasy
852,0,R
0,0,Action
0,0,Crime
0,0,Drama
0,0,Thriller
11000,1,Comedy
11000,1,Drama
11000,1,Romance
591,0,Drama
591,0,History
846,1,Drama
846,1,Mystery
846,1,Romance
846,1,Thriller
23000,1,Drama
23000,1,Horror
23000,1,Mystery
23000,1,Thriller
17000,2,Drama
17000,2,Sci-Fi
17000,2,Thriller
133,0,Biography
133,0,Comedy
133,0,Romance
279,0,Adventure
279,0,Animation
279,0,Comedy
279,0,Family
279,0,Sci-Fi
638,1,Comedy
24000,3,Comedy
12000,0,Action
12000,0,Biography
12000,0,Drama
12000,0,History
0,1,Action
0,1,Adventure
0,1,Comedy
0,1,Crime
12000,0,Action
12000,0,Adventure
2000,0,Biography
2000,0,Drama
2000,0,War
0,2,Action
0,2,Crime
0,2,Thriller
38000,0,Biography
38000,0,Drama
38000,0,Sport
0,2,Action
0,2,Comedy
0,2,Crime
0,0,Action
0,0,Adventure
0,0,Comedy
0,0,Family
0,0,Sci-Fi
31000,5,Comedy
31000,5,Crime
36000,0,Adventure
36000,0,Drama
36000,0,Western
0,0,Comedy
0,0,Drama
0,0,Romance
0,2,Adventure
0,2,Mystery
0,2,Sci-Fi
17000,2,Comedy
17000,2,Crime
0,0,Crime
0,0,Thriller
0,2,Crime
0,2,Drama
0,2,Thriller
25000,1,Comedy
25000,1,Romance
919,2,Comedy
919,2,Romance
0,0,Drama
0,0,Romance
0,0,War
11000,2,Crime
11000,2,Drama
11000,2,Mystery
11000,2,Thriller
0,3,Adventure
0,3,Comedy
0,3,Family
0,3,Sci-Fi
0,0,Comedy
0,0,Action
0,0,Horror
0,0,Sci-Fi
0,0,Thriller
10000,1,Horror
0,1,Horror
0,1,Sci-Fi
0,1,Thriller
0,1,Action
0,1,Adventure
0,0,Biography
0,0,Drama
0,0,Family
0,0,History
0,0,Sport
0,0,Action
0,0,Adventure
0,0,Animation
0,0,Comedy
0,0,Family
0,0,Fant
0,1,Biography
0,1,Drama
0,1,Sport
41000,2,Comedy
41000,2,Romance
0,0,Comedy
39000,2,Biography
39000,2,Comedy
39000,2,Drama
39000,2,History
39000,2,Music
0,0,Biography
0,0,Drama
0,0,History
0,0,Romance
18000,2,Comedy
0,2,Comedy
0,2,Family
0,1,Action
0,1,Adventure
0,1,Fantasy
0,1,Sci-Fi
0,1,Thriller
913,3,Comedy
913,3,Romance
0,2,Comedy
0,2,Romance
0,2,Sport
0,2,Comedy
0,2,Romance
0,2,Biography
0,2,Crime
0,2,Drama
0,0,Action
0,0,Horror
0,0,Sci-Fi
11000,0,Fantasy
11000,0,Horror
0,1,Comedy
0,1,Crime
0,1,Thriller
0,1,Action
0,1,Crime
0,1,Drama
0,1,Mystery
0,1,Thriller
52000,2,Action
52000,2,Sci-Fi
52000,2,Thriller
0,0,Comedy
0,0,Romance
13000,4,Comedy
13000,4,Drama
13000,4,Romance
265,4,Drama
265,4,Romance
0,1,Adventure
0,1,Comedy
0,1,Fantasy
0,1,Comedy
0,1,Drama
0,1,Family
0,1,Sport
0,1,Action
0,1,Adventure
0,1,Comedy
0,1,Thriller
21000,0,Biography
21000,0,Drama
21000,0,War
0,1,Horror
0,1,Mystery
0,1,Thriller
0,0,Drama
0,0,Family
0,0,Fantasy
0,0,Horror
12000,2,Drama
12000,2,Romance
16000,0,Biography
16000,0,Crime
16000,0,Drama
5000,0,Horror
5000,0,Mystery
0,2,Drama
0,2,Fantasy
0,2,Horror
0,0,Action
0,0,Horror
0,0,Sci-Fi
0,1,Crime
0,1,Drama
0,1,Thriller
0,0,Comedy
0,0,Drama
0,0,Romance
0,0,Sci-Fi
12000,1,Action
12000,1,Adventure
12000,1,Sci-Fi
0,5,Comedy
0,5,Drama
0,5,Romance
11000,0,Action
11000,0,Crime
11000,0,Mystery
11000,0,Thriller
0,2,Crime
0,2,Drama
0,2,Mystery
0,2,Thriller
0,1,Action
0,1,Crime
0,1,Thriller
0,5,Comedy
0,5,Family
0,5,Fantasy
949,2,Biography
949,2,Crime
949,2,Drama
0,0,Drama
0,0,Mystery
0,0,Sci-Fi
0,0,Thriller
0,1,Comedy
0,1,Family
0,1,Fantasy
0,1,Romance
23000,0,Biography
23000,0,Drama
23000,0,Sport
13000,1,Action
13000,1,Mystery
13000,1,Thriller
538,0,Adventure
538,0,Animation
538,0,Comedy
538,0,Family
538,0,War
0,5,Comedy
0,5,Drama
0,6,Action
0,6,Comedy
0,6,Sci-Fi
0,6,Thriller
0,3,Crime
0,3,Drama
0,3,Thriller
0,0,Comedy
0,0,Horror
20000,0,Action
20000,0,Crime
20000,0,Thriller
0,2,Action
0,2,Comedy
0,2,Crime
0,2,Adventure
0,2,Drama
0,2,Romance
0,2,War
17000,0,Action
17000,0,Crime
17000,0,Romance
17000,0,Thriller
0,1,Comedy
0,1,Romance
0,1,Sport
0,1,Comedy
0,1,Family
0,1,Action
0,1,Horror
0,1,Sci-Fi
0,1,Action
0,1,Adventure
0,1,Fantasy
0,3,Drama
0,3,Thriller
0,3,War
452,3,Action
452,3,Drama
452,3,Thriller
