8355815.00,341.00,6.40
28837115.00,150.00,4.80
6471394.00,93.00,4.90
6291602.00,91.00,5.60
10706786.00,211.00,5.50
8742261.00,179.00,3.70
43905746.00,294.00,5.90
21413502.00,113.00,6.30
7994115.00,209.00,7.40
124107476.00,867.00,7.60
197171806.00,477.00,8.30
12802907.00,226.00,6.60
31569268.00,627.00,6.90
66488090.00,397.00,6.70
95308367.00,850.00,6.80
60652036.00,560.00,7.10
1206135.00,185.00,6.40
56607223.00,497.00,6.40
50173190.00,537.00,7.40
47095453.00,316.00,6.40
37879996.00,254.00,6.00
25900000.00,84.00,6.50
53574088.00,560.00,7.80
89253340.00,323.00,6.00
37339525.00,307.00,7.00
60154431.00,345.00,6.00
528972.00,55.00,7.80
103738726.00,164.00,6.10
69304264.00,419.00,6.80
29781453.00,210.00,6.40
15519841.00,71.00,4.50
5600000.00,97.00,5.80
126805112.00,169.00,6.30
93607673.00,343.00,5.70
67263182.00,651.00,7.20
92001027.00,286.00,7.60
10539414.00,176.00,4.70
58918501.00,107.00,6.60
181395380.00,243.00,6.80
14946229.00,29.00,7.30
130512915.00,85.00,4.80
139852971.00,461.00,6.30
110000082.00,347.00,5.50
106807667.00,370.00,6.20
101702060.00,212.00,5.80
95149435.00,152.00,5.70
100768056.00,89.00,6.50
92115211.00,94.00,6.70
93452056.00,310.00,7.40
83287363.00,137.00,6.90
82931301.00,228.00,5.50
60962878.00,620.00,8.10
76261036.00,633.00,7.70
71423726.00,609.00,7.30
71277420.00,548.00,5.20
88625922.00,252.00,7.10
70001065.00,582.00,7.10
67253092.00,209.00,7.20
66790248.00,350.00,6.50
65557989.00,271.00,4.60
60786269.00,379.00,5.60
59365105.00,1004.00,7.70
162792677.00,317.00,7.20
31598308.00,541.00,6.80
57362581.00,116.00,5.40
53854588.00,73.00,6.30
52580895.00,118.00,5.60
51019112.00,1053.00,6.80
48114556.00,91.00,4.30
50648679.00,348.00,6.30
46280507.00,184.00,6.50
38360195.00,116.00,6.40
46815748.00,69.00,6.30
35617599.00,47.00,5.90
47307550.00,269.00,6.50
32003620.00,355.00,6.50
27972410.00,285.00,6.10
28133159.00,70.00,5.90
27400000.00,569.00,6.60
24343673.00,524.00,7.40
22877808.00,414.00,7.30
36883539.00,305.00,6.60
22531698.00,214.00,5.60
20400913.00,80.00,5.30
20101861.00,81.00,6.00
25200412.00,55.00,5.40
19719930.00,531.00,6.80
19377727.00,409.00,6.40
13401683.00,588.00,7.10
17300889.00,148.00,4.90
15527125.00,183.00,5.80
13560960.00,161.00,7.10
15523168.00,349.00,7.20
11146409.00,273.00,6.00
7916887.00,182.00,6.00
6565495.00,229.00,7.00
15279680.00,154.00,5.40
7262288.00,186.00,6.50
4584886.00,115.00,6.40
2154540.00,41.00,4.90
8129455.00,142.00,6.30
136019448.00,695.00,7.70
183875760.00,270.00,7.80
67061228.00,135.00,5.50
53300852.00,259.00,7.50
150415432.00,217.00,6.40
44834712.00,62.00,5.60
84300000.00,147.00,7.50
1500000.00,189.00,6.80
62318875.00,502.00,6.80
5773519.00,91.00,6.00
51768623.00,297.00,7.30
37035515.00,194.00,6.00
24520892.00,303.00,7.00
24430272.00,403.00,5.10
158348400.00,142.00,6.80
31136950.00,75.00,6.50
29113588.00,181.00,6.60
138447667.00,345.00,7.20
116006080.00,602.00,7.00
106793915.00,358.00,7.00
87856565.00,268.00,5.90
70100000.00,41.00,5.40
159578352.00,380.00,6.60
57750000.00,192.00,7.00
45290318.00,112.00,6.50
41543207.00,175.00,6.30
41252428.00,71.00,6.50
35228696.00,460.00,6.50
59992760.00,396.00,5.80
34667015.00,317.00,6.60
37652565.00,283.00,5.40
24375436.00,265.00,6.10
20915465.00,290.00,4.00
24127895.00,437.00,7.60
84961.00,841.00,7.90
26404753.00,169.00,5.30
6105175.00,835.00,6.60
5664251.00,102.00,6.30
1260917.00,71.00,7.20
116724075.00,564.00,7.00
56083966.00,658.00,6.90
22108977.00,132.00,5.20
293501675.00,2073.00,8.10
18600911.00,153.00,6.60
7204138.00,125.00,6.20
90800000.00,235.00,7.20
150117807.00,751.00,7.30
163947053.00,273.00,6.70
116735231.00,336.00,6.40
118500000.00,327.00,7.80
126546825.00,918.00,6.40
166147885.00,1360.00,4.10
111760631.00,188.00,4.10
108706165.00,236.00,7.40
138614544.00,288.00,5.80
125069696.00,420.00,7.60
107458785.00,166.00,7.20
102310175.00,279.00,7.80
96917897.00,696.00,7.70
93952276.00,203.00,6.40
90703745.00,410.00,5.10
89138076.00,734.00,5.50
87666629.00,263.00,7.40
90353764.00,144.00,6.00
82522790.00,654.00,7.50
94125426.00,277.00,7.00
95001343.00,200.00,7.50
81292135.00,696.00,7.30
86208010.00,285.00,5.70
81593527.00,263.00,7.30
75274748.00,304.00,7.20
90835030.00,58.00,5.90
72455275.00,382.00,7.80
75305995.00,433.00,7.70
74098862.00,1732.00,8.10
72266306.00,422.00,6.60
71347010.00,215.00,7.10
70836296.00,426.00,5.90
70405498.00,442.00,8.00
70163652.00,82.00,4.60
66808615.00,344.00,6.10
115603980.00,351.00,7.20
64149837.00,185.00,6.40
83906114.00,189.00,6.00
66466372.00,290.00,5.20
72306065.00,355.00,7.60
59068786.00,411.00,6.40
60923325.00,197.00,6.40
57887882.00,211.00,6.10
53955614.00,139.00,6.10
54967359.00,209.00,5.20
54228104.00,544.00,7.70
57981889.00,203.00,7.30
61094903.00,332.00,6.90
53082743.00,1100.00,8.50
54414716.00,187.00,6.30
57011847.00,44.00,5.90
50859889.00,1043.00,7.80
51185897.00,271.00,6.70
52000688.00,619.00,6.40
49851591.00,34.00,5.90
47781388.00,531.00,6.60
52320979.00,548.00,6.80
47806295.00,371.00,6.50
51853450.00,110.00,6.60
46012734.00,101.00,5.80
47034272.00,190.00,6.90
45856732.00,141.00,7.10
59588068.00,376.00,5.80
44175394.00,227.00,7.20
45500797.00,56.00,6.00
41797066.00,998.00,4.70
38087756.00,39.00,5.20
37752931.00,180.00,5.50
50562555.00,291.00,6.50
37371385.00,334.00,7.00
37101011.00,103.00,5.80
38176892.00,518.00,6.20
36283504.00,587.00,6.50
35183792.00,209.00,7.20
38543473.00,158.00,5.10
36037909.00,130.00,4.70
42575718.00,227.00,5.90
33864342.00,117.00,5.80
33508922.00,660.00,7.20
42071069.00,208.00,6.20
32853640.00,101.00,5.70
42615685.00,416.00,6.10
32055248.00,146.00,6.00
31836745.00,341.00,6.90
30993544.00,156.00,6.50
30981850.00,284.00,5.00
30199105.00,167.00,5.70
29077547.00,754.00,7.00
29374178.00,188.00,5.10
28535768.00,105.00,5.30
27663982.00,164.00,4.40
27053815.00,291.00,4.70
26814957.00,252.00,6.70
25178165.00,274.00,6.70
25117498.00,178.00,5.70
32645.00,223.00,7.40
24332324.00,61.00,6.10
36665854.00,203.00,6.40
22717758.00,67.00,6.20
22433915.00,166.00,6.20
22326247.00,106.00,5.90
21176322.00,207.00,4.00
20300000.00,60.00,6.20
20302961.00,450.00,4.60
15962471.00,619.00,6.40
14942422.00,60.00,5.90
14967182.00,284.00,5.10
18996755.00,322.00,7.60
14375181.00,126.00,4.20
20999103.00,245.00,7.80
14448589.00,128.00,5.80
14358033.00,66.00,5.90
33201661.00,1314.00,8.40
14018364.00,111.00,4.80
13395939.00,146.00,6.20
20113965.00,66.00,6.50
13376506.00,111.00,6.30
13208023.00,388.00,3.30
13838130.00,157.00,5.90
5773519.00,91.00,6.00
9652000.00,147.00,5.80
12081447.00,25.00,6.50
7000000.00,70.00,4.70
10431220.00,162.00,4.10
10326062.00,310.00,6.80
6114237.00,207.00,6.20
4835968.00,82.00,4.50
4777007.00,98.00,5.80
3675072.00,801.00,7.30
18438149.00,93.00,5.90
511920.00,26.00,4.40
10640645.00,110.00,5.80
652526.00,187.00,5.10
80050171.00,491.00,6.90
7564000.00,223.00,6.20
876671.00,90.00,6.90
2869369.00,211.00,7.30
128978.00,61.00,7.10
77231.00,32.00,6.00
4563029.00,514.00,7.00
463730.00,39.00,5.70
50693162.00,545.00,7.60
6498000.00,410.00,8.40
63411478.00,234.00,7.10
42640890.00,184.00,5.60
144512310.00,988.00,6.70
35287788.00,165.00,7.00
25335935.00,1594.00,8.00
5881504.00,50.00,5.30
60000000.00,224.00,4.90
29802761.00,115.00,6.40
626809.00,105.00,7.40
127214072.00,392.00,6.10
88915214.00,169.00,6.50
30400000.00,73.00,5.70
85570368.00,107.00,5.10
75668868.00,249.00,6.60
6594136.00,111.00,6.50
58700247.00,260.00,6.90
50668906.00,265.00,7.60
39177215.00,234.00,5.60
40334024.00,216.00,6.20
71038190.00,123.00,4.40
24044532.00,180.00,5.60
22770864.00,85.00,5.50
18653746.00,638.00,6.70
17305211.00,75.00,6.10
16991902.00,191.00,6.20
47536959.00,275.00,7.30
10300000.00,89.00,6.60
13782838.00,911.00,8.20
41997790.00,343.00,6.40
6482195.00,81.00,6.40
623374.00,67.00,5.20
7871693.00,102.00,6.50
16377274.00,405.00,7.10
9589875.00,45.00,7.30
34912982.00,266.00,5.20
109712885.00,362.00,7.70
92173235.00,420.00,7.60
41102171.00,89.00,5.70
60338891.00,545.00,7.00
48006503.00,110.00,6.00
26903709.00,475.00,8.10
22450975.00,1437.00,8.00
44867349.00,176.00,5.60
46813366.00,83.00,6.10
72279690.00,86.00,6.90
191449475.00,1535.00,5.20
71026631.00,394.00,7.00
68208190.00,144.00,6.30
150368971.00,301.00,7.00
50129186.00,218.00,6.90
55500000.00,214.00,6.20
50213619.00,243.00,6.40
42019483.00,33.00,6.40
23360779.00,212.00,5.70
26183197.00,135.00,6.10
20991497.00,172.00,5.40
13052741.00,57.00,6.70
14378353.00,194.00,6.80
33037754.00,197.00,6.00
12339633.00,641.00,7.80
2954405.00,64.00,5.30
30105968.00,45.00,4.50
37788228.00,80.00,5.40
277313371.00,626.00,7.80
2126511.00,45.00,7.20
205399422.00,784.00,6.60
251188924.00,817.00,7.60
1068392.00,53.00,5.90
144731527.00,136.00,6.70
255950375.00,420.00,7.70
112692062.00,205.00,5.40
117528646.00,387.00,6.90
171031347.00,724.00,7.70
124732962.00,631.00,6.80
82300000.00,405.00,6.40
134455175.00,232.00,5.70
79100000.00,261.00,7.30
81159365.00,278.00,6.80
110008260.00,309.00,6.30
67962333.00,160.00,5.90
78651430.00,457.00,7.40
64604977.00,625.00,8.30
63939454.00,217.00,6.20
63826569.00,138.00,6.30
60054449.00,140.00,5.80
26505000.00,668.00,7.50
61280963.00,677.00,6.30
56876365.00,244.00,6.40
59699513.00,136.00,7.20
54132596.00,211.00,6.30
52277485.00,196.00,6.90
55802754.00,194.00,6.60
55291815.00,111.00,6.00
83299761.00,306.00,7.50
48169908.00,156.00,7.70
67523385.00,248.00,6.20
49474048.00,120.00,5.40
45802315.00,169.00,6.60
43792641.00,119.00,5.30
57651794.00,209.00,5.60
43894863.00,262.00,5.90
41954997.00,234.00,7.80
39532308.00,1138.00,6.70
76600000.00,321.00,7.40
39692139.00,400.00,6.20
40687294.00,398.00,5.40
37553932.00,463.00,6.70
37481242.00,97.00,5.30
39026186.00,153.00,5.90
33422806.00,164.00,4.80
33423521.00,282.00,3.80
32519322.00,761.00,8.50
31598308.00,541.00,6.80
37617947.00,203.00,6.80
32048809.00,576.00,5.30
33987757.00,903.00,7.30
37304950.00,279.00,6.60
30691439.00,232.00,6.20
30307804.00,695.00,5.20
30669413.00,291.00,6.20
28687835.00,245.00,6.20
26494611.00,239.00,6.60
25266129.00,358.00,6.20
25863915.00,151.00,5.10
25078937.00,216.00,6.60
28995450.00,59.00,6.10
24276500.00,68.00,6.60
20981633.00,492.00,5.90
22913677.00,244.00,6.30
34531832.00,138.00,7.10
28064226.00,173.00,5.00
19447478.00,80.00,5.60
19389454.00,335.00,7.40
25871834.00,173.00,4.50
19692608.00,134.00,6.20
19294901.00,325.00,5.00
20275446.00,178.00,6.50
34507079.00,118.00,5.10
18306166.00,215.00,6.50
17609982.00,141.00,6.20
16831505.00,173.00,6.30
17596256.00,84.00,3.80
14998070.00,298.00,6.20
14587732.00,39.00,5.70
18317151.00,200.00,6.70
11405825.00,208.00,6.80
13264986.00,162.00,6.00
10991381.00,100.00,7.30
10268846.00,142.00,5.50
13303319.00,975.00,6.70
10076136.00,141.00,4.80
10499968.00,212.00,5.70
7659747.00,204.00,5.10
7948159.00,280.00,6.00
11631245.00,113.00,4.20
10137502.00,195.00,7.40
6448817.00,31.00,4.60
7458269.00,196.00,6.90
4651977.00,71.00,6.90
4496583.00,129.00,8.00
2221994.00,99.00,6.40
6592103.00,232.00,6.30
1877179.00,25.00,7.10
630779.00,159.00,6.80
5100937.00,127.00,7.50
102413606.00,524.00,6.80
10214013.00,89.00,5.40
32000000.00,150.00,7.20
10139254.00,915.00,7.30
11227940.00,94.00,5.20
183125.00,86.00,5.50
15081783.00,144.00,7.70
37432299.00,116.00,7.10
10654581.00,260.00,5.30
6543194.00,61.00,5.60
13101142.00,50.00,5.70
8324748.00,108.00,7.10
141340178.00,319.00,7.60
51758599.00,232.00,5.50
117559438.00,148.00,5.10
4091.00,16.00,6.30
21426805.00,211.00,4.90
35057332.00,72.00,6.50
34014398.00,1033.00,5.60
28927720.00,181.00,5.30
33682273.00,622.00,6.50
4280577.00,114.00,6.80
17120019.00,134.00,6.50
8406264.00,175.00,6.00
309125409.00,647.00,8.40
10955425.00,396.00,6.00
34180954.00,370.00,7.60
17225675.00,139.00,5.60
173381405.00,395.00,6.90
104632573.00,118.00,6.40
81150692.00,100.00,5.10
60328558.00,159.00,7.00
80197993.00,441.00,5.70
169076745.00,485.00,6.80
101470202.00,669.00,6.70
50041732.00,398.00,6.20
48814909.00,224.00,7.20
57744720.00,132.00,6.20
21784432.00,108.00,5.60
37911876.00,47.00,4.40
54696902.00,571.00,7.50
36733909.00,112.00,7.10
35063732.00,383.00,6.40
99462.00,28.00,7.10
32701088.00,108.00,6.90
31493782.00,1125.00,7.50
43095600.00,340.00,6.30
18636537.00,216.00,6.40
17848322.00,102.00,5.90
16640210.00,382.00,6.80
13763130.00,187.00,6.30
10956379.00,364.00,3.60
4357000.00,30.00,5.30
22525921.00,158.00,5.90
3562749.00,49.00,6.90
2899970.00,161.00,6.90
1304837.00,175.00,6.10
78800000.00,983.00,8.50
17797316.00,113.00,6.30
82528097.00,154.00,7.30
14268533.00,100.00,6.30
87100000.00,200.00,7.20
93749203.00,491.00,7.30
62700000.00,294.00,6.30
59073773.00,644.00,8.10
24185781.00,268.00,6.90
53133888.00,136.00,6.30
44983704.00,510.00,7.30
118099659.00,1211.00,5.50
58879132.00,219.00,6.10
72077000.00,150.00,6.90
170684505.00,1017.00,7.20
163479795.00,289.00,6.40
145096820.00,431.00,6.40
191796233.00,391.00,8.30
121248145.00,373.00,7.20
125014030.00,164.00,6.80
11854694.00,64.00,6.50
115648585.00,402.00,7.80
122012643.00,241.00,7.60
116631310.00,323.00,7.20
114324072.00,392.00,6.70
113502246.00,125.00,6.80
108360000.00,178.00,6.30
108244774.00,301.00,6.20
105444419.00,117.00,6.20
100125340.00,1080.00,8.60
115646235.00,1262.00,8.00
85416609.00,186.00,7.00
90135191.00,935.00,8.00
100422786.00,1106.00,8.10
106694016.00,337.00,6.70
64286.00,1111.00,7.90
76806312.00,154.00,6.10
79566871.00,140.00,4.20
76501438.00,49.00,6.10
74787599.00,109.00,6.60
66528842.00,329.00,7.50
83813460.00,452.00,7.40
65010106.00,612.00,7.20
66359959.00,326.00,6.90
66468315.00,667.00,7.40
64172251.00,122.00,5.40
66600000.00,182.00,6.80
63536011.00,178.00,6.30
62877175.00,325.00,7.20
74484168.00,340.00,6.90
60269340.00,97.00,6.00
60033780.00,162.00,5.90
58715510.00,129.00,5.40
58156435.00,152.00,5.90
56044241.00,339.00,6.10
56816662.00,509.00,7.70
64238770.00,64.00,5.80
52937130.00,426.00,7.60
52799004.00,223.00,6.10
55210049.00,293.00,5.40
51432423.00,72.00,5.10
51109400.00,85.00,6.40
50300000.00,300.00,6.30
56068547.00,307.00,7.50
53680848.00,243.00,7.10
49186871.00,86.00,5.20
50921738.00,581.00,7.80
53021560.00,156.00,6.50
45645204.00,119.00,6.60
44328238.00,189.00,5.10
53337608.00,467.00,7.40
42643187.00,145.00,7.20
46875468.00,461.00,7.60
52418902.00,277.00,7.50
42057340.00,691.00,6.60
42478175.00,209.00,7.20
41407470.00,292.00,7.60
42385520.00,86.00,6.20
40118420.00,216.00,5.60
40137776.00,529.00,7.60
39568996.00,527.00,6.60
42043633.00,986.00,7.00
38232624.00,409.00,2.70
38413606.00,215.00,7.60
38122105.00,226.00,6.60
38747385.00,165.00,6.90
40247512.00,438.00,6.80
35927406.00,256.00,3.70
35565975.00,184.00,6.10
35266619.00,371.00,5.90
34703228.00,127.00,6.70
38432823.00,134.00,6.90
32095318.00,84.00,5.50
31743332.00,245.00,7.10
32154410.00,274.00,7.10
28165882.00,154.00,5.90
26687172.00,55.00,7.30
26096584.00,267.00,3.40
26525834.00,227.00,6.80
30513940.00,104.00,6.90
23209440.00,112.00,7.00
24048000.00,88.00,5.50
22526144.00,203.00,5.10
30523568.00,201.00,6.20
23070045.00,215.00,5.90
20422207.00,116.00,5.20
28644770.00,141.00,6.20
21800302.00,63.00,5.50
21129348.00,237.00,7.40
18500966.00,830.00,4.40
19976073.00,220.00,6.30
18967571.00,167.00,6.10
17100000.00,29.00,5.30
17266505.00,291.00,5.40
32357532.00,215.00,6.70
16930884.00,262.00,5.90
18324242.00,214.00,7.30
16323969.00,112.00,5.50
16999046.00,354.00,5.80
16295774.00,269.00,4.60
15709385.00,132.00,6.70
14888028.00,262.00,5.10
14208384.00,105.00,5.60
12831121.00,298.00,7.00
18298649.00,242.00,6.40
12712093.00,671.00,6.70
11576087.00,338.00,4.10
11900000.00,148.00,5.50
9353573.00,524.00,2.70
12026670.00,258.00,6.40
14334645.00,191.00,4.80
12189514.00,129.00,6.10
10134754.00,38.00,4.80
8535575.00,152.00,7.00
7689458.00,210.00,6.80
7501404.00,87.00,7.30
19316646.00,95.00,5.60
10965209.00,221.00,6.10
26830000.00,365.00,7.90
5300000.00,495.00,8.40
10880926.00,127.00,6.50
3752725.00,161.00,7.10
3517797.00,103.00,6.60
3101301.00,38.00,4.00
2975649.00,142.00,7.00
668171.00,132.00,5.60
480314.00,180.00,4.80
3904982.00,415.00,7.50
127437.00,27.00,6.00
537580.00,124.00,6.80
183436380.00,185.00,6.50
119518352.00,815.00,7.90
37036404.00,259.00,6.40
22359293.00,39.00,5.80
18593156.00,241.00,7.70
16930185.00,101.00,5.30
63034755.00,96.00,5.30
5899797.00,51.00,7.50
4554569.00,123.00,6.90
17016190.00,214.00,4.90
6301131.00,263.00,7.10
217350219.00,244.00,8.00
161029270.00,331.00,7.90
179870271.00,524.00,7.60
100491683.00,67.00,5.90
74058698.00,317.00,6.30
55845943.00,471.00,6.40
81350242.00,722.00,8.20
67266300.00,170.00,6.90
70235322.00,374.00,7.80
7443007.00,71.00,6.70
64371181.00,289.00,7.50
58885635.00,1057.00,7.40
60400856.00,229.00,5.20
52353636.00,962.00,7.60
51475962.00,714.00,7.30
63910583.00,173.00,6.60
62300000.00,263.00,6.80
49968653.00,374.00,6.90
44450000.00,115.00,5.80
45162741.00,523.00,6.60
71346930.00,160.00,6.70
39514713.00,132.00,6.70
43097652.00,128.00,6.30
48043505.00,801.00,7.70
37053924.00,122.00,6.10
33000377.00,365.00,4.90
66950483.00,85.00,6.20
38372662.00,1058.00,7.80
27000000.00,1168.00,8.20
31600000.00,126.00,6.90
30688364.00,211.00,6.20
28563179.00,199.00,6.90
16779636.00,167.00,4.80
10762178.00,153.00,8.00
17324744.00,149.00,5.30
8888143.00,123.00,6.70
24268828.00,71.00,5.40
8119205.00,21.00,5.40
8434601.00,460.00,4.90
6998324.00,50.00,6.10
10907291.00,134.00,5.80
5532301.00,117.00,7.00
2775593.00,98.00,6.50
28751715.00,378.00,6.60
20285518.00,112.00,5.70
67900000.00,225.00,6.60
148734225.00,559.00,7.00
49185998.00,184.00,7.40
42168445.00,39.00,5.30
26400000.00,89.00,7.40
17508670.00,281.00,7.40
9664316.00,197.00,6.80
74888996.00,188.00,7.20
69586544.00,199.00,6.00
362645141.00,398.00,7.80
60491560.00,143.00,6.60
54200000.00,319.00,7.90
44087387.00,33.00,6.20
30920167.00,71.00,5.70
40566655.00,391.00,7.10
31768374.00,366.00,5.60
22494487.00,507.00,7.80
21500000.00,170.00,7.90
4463292.00,136.00,6.90
14337579.00,624.00,7.70
13823741.00,140.00,6.90
10297897.00,39.00,6.00
13248477.00,174.00,6.20
8712564.00,139.00,5.90
7486906.00,71.00,6.80
38536376.00,83.00,3.60
41008532.00,103.00,6.70
5204007.00,167.00,6.30
4485485.00,105.00,6.40
4476235.00,226.00,6.40
1089365.00,111.00,5.70
763044.00,52.00,6.20
20819129.00,201.00,5.20
110222438.00,271.00,6.10
109243478.00,546.00,7.10
100241322.00,752.00,7.20
25977365.00,207.00,6.50
91457688.00,109.00,6.00
87341380.00,374.00,7.00
65703412.00,345.00,7.00
58328680.00,494.00,7.50
61490000.00,148.00,6.60
50800000.00,210.00,7.40
57859105.00,673.00,6.50
46455802.00,472.00,6.20
45506619.00,862.00,7.80
40168080.00,315.00,5.20
49874933.00,287.00,6.50
45489752.00,214.00,6.50
36985501.00,94.00,5.20
33200000.00,149.00,7.20
28501651.00,201.00,7.10
23222861.00,44.00,4.50
54540525.00,134.00,5.70
16252765.00,181.00,6.00
16005978.00,190.00,6.40
14469428.00,95.00,5.20
13829734.00,79.00,4.30
1075288.00,55.00,6.10
7496522.00,178.00,6.80
20047715.00,26.00,5.20
12276810.00,126.00,6.50
33565375.00,568.00,7.50
499263.00,2814.00,7.10
219200000.00,223.00,6.90
172825435.00,331.00,8.00
148085755.00,871.00,8.20
25517500.00,320.00,6.40
145000989.00,974.00,7.90
26761283.00,99.00,6.70
121945720.00,126.00,6.10
96067179.00,1273.00,8.90
169705587.00,460.00,8.10
3254172.00,105.00,6.20
84185387.00,149.00,4.90
82163317.00,885.00,5.80
80920948.00,118.00,6.00
80034302.00,2192.00,7.00
78656813.00,93.00,6.00
76270454.00,418.00,7.90
74273505.00,1518.00,8.10
134141530.00,109.00,6.20
71500556.00,571.00,6.70
71309760.00,498.00,7.30
89808372.00,297.00,4.60
77264926.00,107.00,6.10
70625986.00,178.00,6.20
56505065.00,439.00,7.80
55973336.00,365.00,6.10
54098051.00,571.00,5.80
60443237.00,106.00,6.50
82234139.00,522.00,7.20
51676606.00,632.00,7.80
52528330.00,27.00,4.70
51533608.00,755.00,6.80
51097664.00,450.00,5.90
84136909.00,577.00,7.20
46836394.00,989.00,8.70
47285499.00,104.00,5.00
47124400.00,181.00,6.60
44700000.00,851.00,8.30
44455658.00,92.00,6.70
43984230.00,133.00,7.80
66489425.00,161.00,6.50
41067398.00,41.00,6.10
40218903.00,1107.00,8.10
39880476.00,33.00,5.20
39399750.00,35.00,5.60
38230435.00,179.00,5.80
39008741.00,223.00,6.60
36833473.00,254.00,6.60
48237389.00,126.00,5.50
36310118.00,59.00,5.50
36447959.00,96.00,7.00
45089048.00,260.00,6.50
35990505.00,194.00,5.80
35143332.00,316.00,5.60
35000629.00,150.00,5.60
34604054.00,185.00,5.80
41597830.00,660.00,7.60
33687630.00,261.00,6.40
32553210.00,235.00,6.30
31526393.00,144.00,4.60
41229.00,41.00,6.50
31655091.00,364.00,7.50
30012990.00,409.00,7.50
32368960.00,292.00,5.30
14500000.00,159.00,7.50
29247405.00,261.00,3.30
30538669.00,114.00,5.70
25615792.00,50.00,3.50
28341469.00,4144.00,9.30
25590119.00,119.00,4.80
24944213.00,185.00,6.90
33631221.00,145.00,6.00
37738400.00,285.00,7.30
24381334.00,81.00,6.00
21835784.00,161.00,6.60
15785632.00,119.00,7.50
21554585.00,109.00,6.90
22200000.00,117.00,6.80
80014842.00,186.00,6.30
23527955.00,165.00,6.40
24042490.00,250.00,5.60
22466994.00,166.00,6.30
17791031.00,888.00,7.30
17718223.00,316.00,6.60
15361537.00,132.00,4.60
16647384.00,56.00,5.10
16118077.00,37.00,5.60
15091542.00,22.00,5.30
15331289.00,106.00,7.50
15045676.00,376.00,5.60
17427926.00,351.00,5.90
14983572.00,162.00,4.70
14637490.00,136.00,4.80
14589444.00,513.00,6.80
14095303.00,68.00,5.40
13973532.00,92.00,5.10
1865774.00,174.00,7.00
13920741.00,149.00,6.70
18860403.00,130.00,4.00
13038660.00,163.00,7.30
28831145.00,113.00,6.80
11538204.00,135.00,7.00
11008432.00,194.00,7.10
12188642.00,56.00,6.90
11100000.00,331.00,7.30
13651662.00,514.00,8.20
11030963.00,93.00,7.10
10769960.00,256.00,7.70
10911750.00,99.00,6.50
10719367.00,157.00,4.90
10114315.00,187.00,6.40
49122319.00,162.00,5.90
10070000.00,50.00,6.20
10324441.00,140.00,5.80
7156933.00,74.00,6.70
9286314.00,62.00,5.90
56692.00,504.00,7.30
5654777.00,26.00,4.10
5516708.00,91.00,4.90
5128124.00,251.00,7.90
34014398.00,1033.00,5.60
4064333.00,173.00,5.20
4006906.00,20.00,4.10
3073392.00,300.00,6.60
1550000.00,471.00,2.90
871527.00,128.00,6.50
12495865.00,35.00,6.80
777423.00,57.00,7.20
1186957.00,69.00,6.80
85433.00,131.00,7.80
1697956.00,212.00,6.70
183662.00,48.00,7.10
134904.00,17.00,5.70
16969390.00,431.00,5.30
129115.00,26.00,6.50
34700000.00,143.00,7.70
717753.00,128.00,6.10
109713132.00,219.00,7.30
70269171.00,962.00,7.20
28772222.00,163.00,5.30
101334374.00,488.00,6.10
1512815.00,56.00,5.80
65182182.00,38.00,5.70
57262492.00,318.00,6.70
80000000.00,113.00,6.50
74608545.00,404.00,7.20
41895491.00,170.00,7.60
39989008.00,418.00,4.60
32662299.00,275.00,6.90
31452765.00,243.00,6.60
25167270.00,263.00,6.30
32416109.00,268.00,6.20
20218.00,50.00,5.30
28871190.00,385.00,7.30
16964743.00,140.00,5.60
16290976.00,100.00,6.20
13000000.00,150.00,5.20
12372410.00,101.00,5.30
8427204.00,59.00,5.40
9639242.00,68.00,4.90
25003072.00,374.00,5.50
6144806.00,248.00,6.70
4308981.00,37.00,3.90
669276.00,47.00,7.20
42880.00,50.00,5.10
23225911.00,157.00,6.50
4710455.00,330.00,8.20
75590286.00,553.00,7.70
218051260.00,2618.00,7.20
161487252.00,300.00,6.10
290158751.00,900.00,8.80
65807024.00,203.00,6.80
86930411.00,87.00,6.80
53302314.00,674.00,6.70
40962534.00,288.00,7.10
39235088.00,805.00,7.10
27338033.00,167.00,6.10
25556065.00,748.00,8.00
15785632.00,119.00,7.50
21973182.00,339.00,6.60
4756.00,32.00,5.40
18653615.00,103.00,6.10
12189514.00,129.00,6.10
13019253.00,47.00,5.60
18934858.00,397.00,5.80
20763013.00,383.00,2.80
12782508.00,71.00,6.70
11508423.00,19.00,5.10
10660147.00,165.00,7.20
7434726.00,81.00,6.00
6777589.00,224.00,7.20
6109075.00,65.00,6.70
2708188.00,43.00,6.20
16123851.00,148.00,6.20
71975611.00,580.00,6.80
38119483.00,273.00,7.10
4190530.00,185.00,7.10
217631306.00,252.00,7.00
176483808.00,611.00,7.10
144833357.00,111.00,6.40
75597042.00,174.00,7.00
90636983.00,83.00,6.20
70960517.00,192.00,7.50
55762229.00,132.00,4.80
54235441.00,185.00,7.30
50728000.00,166.00,5.80
40270895.00,431.00,7.60
59696176.00,174.00,5.60
51483949.00,806.00,7.00
36020063.00,375.00,6.60
33313582.00,175.00,6.50
25842000.00,87.00,7.40
22264487.00,166.00,4.60
30659817.00,95.00,6.40
5773519.00,91.00,6.00
3108216.00,21.00,6.40
19351569.00,201.00,5.90
49002815.00,35.00,6.40
19283782.00,354.00,6.60
